Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-01-01 00:00:00,5.482,0.049,0,0,0,0,v
2016-01-01 00:06:00,5.452999999999999,0.036000000000000004,0,0,0,0,v
2016-01-01 00:12:00,5.459,0.039,0,0,0,0,v
2016-01-01 00:18:00,5.476,0.055999999999999994,0,0,0,0,v
2016-01-01 00:24:00,5.479,0.049,0,0,0,0,v
2016-01-01 00:30:00,5.489,0.052000000000000005,0,0,0,0,v
2016-01-01 00:36:00,5.502000000000001,0.033,0,0,0,0,v
2016-01-01 00:42:00,5.479,0.039,0,0,0,0,v
2016-01-01 00:48:00,5.459,0.046,0,0,0,0,v
2016-01-01 00:54:00,5.485,0.059000000000000004,0,0,0,0,v
2016-01-01 01:00:00,5.466,0.055999999999999994,0,0,0,0,v
2016-01-01 01:06:00,5.433,0.055999999999999994,0,0,0,0,v
2016-01-01 01:12:00,5.3870000000000005,0.052000000000000005,0,0,0,0,v
2016-01-01 01:18:00,5.364,0.043,0,0,0,0,v
2016-01-01 01:24:00,5.331,0.055999999999999994,0,0,0,0,v
2016-01-01 01:30:00,5.282,0.036000000000000004,0,0,0,0,v
2016-01-01 01:36:00,5.242999999999999,0.046,0,0,0,0,v
2016-01-01 01:42:00,5.207000000000001,0.043,0,0,0,0,v
2016-01-01 01:48:00,5.115,0.043,0,0,0,0,v
2016-01-01 01:54:00,5.016,0.036000000000000004,0,0,0,0,v
2016-01-01 02:00:00,4.938,0.046,0,0,0,0,v
2016-01-01 02:06:00,4.878,0.033,0,0,0,0,v
2016-01-01 02:12:00,4.813,0.033,0,0,0,0,v
2016-01-01 02:18:00,4.7139999999999995,0.046,0,0,0,0,v
2016-01-01 02:24:00,4.613,0.043,0,0,0,0,v
2016-01-01 02:30:00,4.534,0.036000000000000004,0,0,0,0,v
2016-01-01 02:36:00,4.439,0.036000000000000004,0,0,0,0,v
2016-01-01 02:42:00,4.337,0.046,0,0,0,0,v
2016-01-01 02:48:00,4.2219999999999995,0.033,0,0,0,0,v
2016-01-01 02:54:00,4.101,0.03,0,0,0,0,v
2016-01-01 03:00:00,4.002,0.055999999999999994,0,0,0,0,v
2016-01-01 03:06:00,3.924,0.043,0,0,0,0,v
2016-01-01 03:12:00,3.842,0.039,0,0,0,0,v
2016-01-01 03:18:00,3.733,0.036000000000000004,0,0,0,0,v
2016-01-01 03:24:00,3.602,0.049,0,0,0,0,v
2016-01-01 03:30:00,3.487,0.036000000000000004,0,0,0,0,v
2016-01-01 03:36:00,3.392,0.033,0,0,0,0,v
2016-01-01 03:42:00,3.287,0.036000000000000004,0,0,0,0,v
2016-01-01 03:48:00,3.1689999999999996,0.046,0,0,0,0,v
2016-01-01 03:54:00,3.054,0.033,0,0,0,0,v
2016-01-01 04:00:00,2.9360000000000004,0.026000000000000002,0,0,0,0,v
2016-01-01 04:06:00,2.841,0.046,0,0,0,0,v
2016-01-01 04:12:00,2.772,0.043,0,0,0,0,v
2016-01-01 04:18:00,2.634,0.049,0,0,0,0,v
2016-01-01 04:24:00,2.487,0.049,0,0,0,0,v
2016-01-01 04:30:00,2.369,0.049,0,0,0,0,v
2016-01-01 04:36:00,2.237,0.059000000000000004,0,0,0,0,v
2016-01-01 04:42:00,2.1319999999999997,0.036000000000000004,0,0,0,0,v
2016-01-01 04:48:00,2.044,0.055999999999999994,0,0,0,0,v
2016-01-01 04:54:00,1.939,0.059000000000000004,0,0,0,0,v
2016-01-01 05:00:00,1.817,0.052000000000000005,0,0,0,0,v
2016-01-01 05:06:00,1.726,0.043,0,0,0,0,v
2016-01-01 05:12:00,1.6569999999999998,0.049,0,0,0,0,v
2016-01-01 05:18:00,1.598,0.052000000000000005,0,0,0,0,v
2016-01-01 05:24:00,1.525,0.033,0,0,0,0,v
2016-01-01 05:30:00,1.4340000000000002,0.046,0,0,0,0,v
2016-01-01 05:36:00,1.325,0.036000000000000004,0,0,0,0,v
2016-01-01 05:42:00,1.26,0.039,0,0,0,0,v
2016-01-01 05:48:00,1.23,0.036000000000000004,0,0,0,0,v
2016-01-01 05:54:00,1.204,0.036000000000000004,0,0,0,0,v
2016-01-01 06:00:00,1.128,0.033,0,0,0,0,v
2016-01-01 06:06:00,1.05,0.036000000000000004,0,0,0,0,v
2016-01-01 06:12:00,1.0170000000000001,0.046,0,0,0,0,v
2016-01-01 06:18:00,1.014,0.033,0,0,0,0,v
2016-01-01 06:24:00,1.0070000000000001,0.033,0,0,0,0,v
2016-01-01 06:30:00,1.004,0.043,0,0,0,0,v
2016-01-01 06:36:00,0.978,0.033,0,0,0,0,v
2016-01-01 06:42:00,0.902,0.043,0,0,0,0,v
2016-01-01 06:48:00,0.892,0.033,0,0,0,0,v
2016-01-01 06:54:00,0.922,0.033,0,0,0,0,v
2016-01-01 07:00:00,0.9640000000000001,0.039,0,0,0,0,v
2016-01-01 07:06:00,0.9740000000000001,0.026000000000000002,0,0,0,0,v
2016-01-01 07:12:00,0.978,0.023,0,0,0,0,v
2016-01-01 07:18:00,0.991,0.033,0,0,0,0,v
2016-01-01 07:24:00,1.043,0.03,0,0,0,0,v
2016-01-01 07:30:00,1.138,0.033,0,0,0,0,v
2016-01-01 07:36:00,1.22,0.026000000000000002,0,0,0,0,v
2016-01-01 07:42:00,1.273,0.026000000000000002,0,0,0,0,v
2016-01-01 07:48:00,1.25,0.03,0,0,0,0,v
2016-01-01 07:54:00,1.27,0.039,0,0,0,0,v
2016-01-01 08:00:00,1.348,0.036000000000000004,0,0,0,0,v
2016-01-01 08:06:00,1.463,0.043,0,0,0,0,v
2016-01-01 08:12:00,1.535,0.033,0,0,0,0,v
2016-01-01 08:18:00,1.591,0.033,0,0,0,0,v
2016-01-01 08:24:00,1.63,0.043,0,0,0,0,v
2016-01-01 08:30:00,1.686,0.043,0,0,0,0,v
2016-01-01 08:36:00,1.785,0.039,0,0,0,0,v
2016-01-01 08:42:00,1.886,0.039,0,0,0,0,v
2016-01-01 08:48:00,1.995,0.043,0,0,0,0,v
2016-01-01 08:54:00,2.086,0.052000000000000005,0,0,0,0,v
2016-01-01 09:00:00,2.146,0.055999999999999994,0,0,0,0,v
2016-01-01 09:06:00,2.231,0.039,0,0,0,0,v
2016-01-01 09:12:00,2.369,0.039,0,0,0,0,v
2016-01-01 09:18:00,2.503,0.043,0,0,0,0,v
2016-01-01 09:24:00,2.611,0.046,0,0,0,0,v
2016-01-01 09:30:00,2.739,0.043,0,0,0,0,v
2016-01-01 09:36:00,2.887,0.039,0,0,0,0,v
2016-01-01 09:42:00,3.012,0.033,0,0,0,0,v
2016-01-01 09:48:00,3.1689999999999996,0.049,0,0,0,0,v
2016-01-01 09:54:00,3.3,0.036000000000000004,0,0,0,0,v
2016-01-01 10:00:00,3.438,0.046,0,0,0,0,v
2016-01-01 10:06:00,3.5989999999999998,0.046,0,0,0,0,v
2016-01-01 10:12:00,3.72,0.049,0,0,0,0,v
2016-01-01 10:18:00,3.865,0.039,0,0,0,0,v
2016-01-01 10:24:00,4.029,0.049,0,0,0,0,v
2016-01-01 10:30:00,4.17,0.039,0,0,0,0,v
2016-01-01 10:36:00,4.324,0.049,0,0,0,0,v
2016-01-01 10:42:00,4.459,0.055999999999999994,0,0,0,0,v
2016-01-01 10:48:00,4.547,0.033,0,0,0,0,v
2016-01-01 10:54:00,4.636,0.052000000000000005,0,0,0,0,v
2016-01-01 11:00:00,4.777,0.052000000000000005,0,0,0,0,v
2016-01-01 11:06:00,4.905,0.052000000000000005,0,0,0,0,v
2016-01-01 11:12:00,5.029,0.062,0,0,0,0,v
2016-01-01 11:18:00,5.138,0.049,0,0,0,0,v
2016-01-01 11:24:00,5.23,0.059000000000000004,0,0,0,0,v
2016-01-01 11:30:00,5.305,0.069,0,0,0,0,v
2016-01-01 11:36:00,5.446000000000001,0.052000000000000005,0,0,0,0,v
2016-01-01 11:42:00,5.541,0.066,0,0,0,0,v
2016-01-01 11:48:00,5.646,0.043,0,0,0,0,v
2016-01-01 11:54:00,5.754,0.049,0,0,0,0,v
2016-01-01 12:00:00,5.83,0.055999999999999994,0,0,0,0,v
2016-01-01 12:06:00,5.935,0.059000000000000004,0,0,0,0,v
2016-01-01 12:12:00,6.05,0.055999999999999994,0,0,0,0,v
2016-01-01 12:18:00,6.148,0.052000000000000005,0,0,0,0,v
2016-01-01 12:24:00,6.181,0.043,0,0,0,0,v
2016-01-01 12:30:00,6.27,0.062,0,0,0,0,v
2016-01-01 12:36:00,6.335,0.046,0,0,0,0,v
2016-01-01 12:42:00,6.414,0.052000000000000005,0,0,0,0,v
2016-01-01 12:48:00,6.483,0.043,0,0,0,0,v
2016-01-01 12:54:00,6.502000000000001,0.043,0,0,0,0,v
2016-01-01 13:00:00,6.562,0.046,0,0,0,0,v
2016-01-01 13:06:00,6.621,0.052000000000000005,0,0,0,0,v
2016-01-01 13:12:00,6.662999999999999,0.046,0,0,0,0,v
2016-01-01 13:18:00,6.696000000000001,0.043,0,0,0,0,v
2016-01-01 13:24:00,6.716,0.043,0,0,0,0,v
2016-01-01 13:30:00,6.702999999999999,0.052000000000000005,0,0,0,0,v
2016-01-01 13:36:00,6.718999999999999,0.049,0,0,0,0,v
2016-01-01 13:42:00,6.749,0.055999999999999994,0,0,0,0,v
2016-01-01 13:48:00,6.778,0.039,0,0,0,0,v
2016-01-01 13:54:00,6.785,0.043,0,0,0,0,v
2016-01-01 14:00:00,6.742000000000001,0.059000000000000004,0,0,0,0,v
2016-01-01 14:06:00,6.745,0.055999999999999994,0,0,0,0,v
2016-01-01 14:12:00,6.768,0.039,0,0,0,0,v
2016-01-01 14:18:00,6.803999999999999,0.055999999999999994,0,0,0,0,v
2016-01-01 14:24:00,6.771,0.052000000000000005,0,0,0,0,v
2016-01-01 14:30:00,6.739,0.055999999999999994,0,0,0,0,v
2016-01-01 14:36:00,6.68,0.055999999999999994,0,0,0,0,v
2016-01-01 14:42:00,6.657,0.049,0,0,0,0,v
2016-01-01 14:48:00,6.672999999999999,0.049,0,0,0,0,v
2016-01-01 14:54:00,6.65,0.049,0,0,0,0,v
2016-01-01 15:00:00,6.575,0.059000000000000004,0,0,0,0,v
2016-01-01 15:06:00,6.532,0.046,0,0,0,0,v
2016-01-01 15:12:00,6.48,0.052000000000000005,0,0,0,0,v
2016-01-01 15:18:00,6.4239999999999995,0.036000000000000004,0,0,0,0,v
2016-01-01 15:24:00,6.377999999999999,0.046,0,0,0,0,v
2016-01-01 15:30:00,6.24,0.052000000000000005,0,0,0,0,v
2016-01-01 15:36:00,6.1610000000000005,0.055999999999999994,0,0,0,0,v
2016-01-01 15:42:00,6.099,0.055999999999999994,0,0,0,0,v
2016-01-01 15:48:00,6.042999999999999,0.049,0,0,0,0,v
2016-01-01 15:54:00,5.935,0.066,0,0,0,0,v
2016-01-01 16:00:00,5.886,0.062,0,0,0,0,v
2016-01-01 16:06:00,5.774,0.069,0,0,0,0,v
2016-01-01 16:12:00,5.659,0.052000000000000005,0,0,0,0,v
2016-01-01 16:18:00,5.584,0.049,0,0,0,0,v
2016-01-01 16:24:00,5.466,0.055999999999999994,0,0,0,0,v
2016-01-01 16:30:00,5.38,0.046,0,0,0,0,v
2016-01-01 16:36:00,5.315,0.049,0,0,0,0,v
2016-01-01 16:42:00,5.246,0.046,0,0,0,0,v
2016-01-01 16:48:00,5.147,0.043,0,0,0,0,v
2016-01-01 16:54:00,5.052,0.066,0,0,0,0,v
2016-01-01 17:00:00,4.997,0.052000000000000005,0,0,0,0,v
2016-01-01 17:06:00,4.862,0.046,0,0,0,0,v
2016-01-01 17:12:00,4.747,0.052000000000000005,0,0,0,0,v
2016-01-01 17:18:00,4.685,0.052000000000000005,0,0,0,0,v
2016-01-01 17:24:00,4.623,0.049,0,0,0,0,v
2016-01-01 17:30:00,4.547,0.043,0,0,0,0,v
2016-01-01 17:36:00,4.452,0.036000000000000004,0,0,0,0,v
2016-01-01 17:42:00,4.367,0.049,0,0,0,0,v
2016-01-01 17:48:00,4.2780000000000005,0.049,0,0,0,0,v
2016-01-01 17:54:00,4.206,0.039,0,0,0,0,v
2016-01-01 18:00:00,4.121,0.046,0,0,0,0,v
2016-01-01 18:06:00,4.025,0.039,0,0,0,0,v
2016-01-01 18:12:00,3.94,0.052000000000000005,0,0,0,0,v
2016-01-01 18:18:00,3.884,0.049,0,0,0,0,v
2016-01-01 18:24:00,3.8480000000000003,0.043,0,0,0,0,v
2016-01-01 18:30:00,3.7760000000000002,0.043,0,0,0,0,v
2016-01-01 18:36:00,3.7039999999999997,0.046,0,0,0,0,v
2016-01-01 18:42:00,3.645,0.033,0,0,0,0,v
2016-01-01 18:48:00,3.563,0.049,0,0,0,0,v
2016-01-01 18:54:00,3.478,0.052000000000000005,0,0,0,0,v
2016-01-01 19:00:00,3.451,0.049,0,0,0,0,v
2016-01-01 19:06:00,3.392,0.052000000000000005,0,0,0,0,v
2016-01-01 19:12:00,3.34,0.043,0,0,0,0,v
2016-01-01 19:18:00,3.313,0.043,0,0,0,0,v
2016-01-01 19:24:00,3.2710000000000004,0.052000000000000005,0,0,0,0,v
2016-01-01 19:30:00,3.2510000000000003,0.043,0,0,0,0,v
2016-01-01 19:36:00,3.238,0.039,0,0,0,0,v
2016-01-01 19:42:00,3.2119999999999997,0.043,0,0,0,0,v
2016-01-01 19:48:00,3.215,0.039,0,0,0,0,v
2016-01-01 19:54:00,3.199,0.039,0,0,0,0,v
2016-01-01 20:00:00,3.199,0.043,0,0,0,0,v
2016-01-01 20:06:00,3.14,0.036000000000000004,0,0,0,0,v
2016-01-01 20:12:00,3.1069999999999998,0.039,0,0,0,0,v
2016-01-01 20:18:00,3.1,0.052000000000000005,0,0,0,0,v
2016-01-01 20:24:00,3.1069999999999998,0.039,0,0,0,0,v
2016-01-01 20:30:00,3.1430000000000002,0.039,0,0,0,0,v
2016-01-01 20:36:00,3.136,0.043,0,0,0,0,v
2016-01-01 20:42:00,3.1489999999999996,0.046,0,0,0,0,v
2016-01-01 20:48:00,3.123,0.039,0,0,0,0,v
2016-01-01 20:54:00,3.13,0.036000000000000004,0,0,0,0,v
2016-01-01 21:00:00,3.1489999999999996,0.055999999999999994,0,0,0,0,v
2016-01-01 21:06:00,3.205,0.043,0,0,0,0,v
2016-01-01 21:12:00,3.199,0.055999999999999994,0,0,0,0,v
2016-01-01 21:18:00,3.205,0.043,0,0,0,0,v
2016-01-01 21:24:00,3.2739999999999996,0.039,0,0,0,0,v
2016-01-01 21:30:00,3.346,0.052000000000000005,0,0,0,0,v
2016-01-01 21:36:00,3.366,0.052000000000000005,0,0,0,0,v
2016-01-01 21:42:00,3.4019999999999997,0.043,0,0,0,0,v
2016-01-01 21:48:00,3.438,0.046,0,0,0,0,v
2016-01-01 21:54:00,3.4810000000000003,0.052000000000000005,0,0,0,0,v
2016-01-01 22:00:00,3.537,0.052000000000000005,0,0,0,0,v
2016-01-01 22:06:00,3.648,0.062,0,0,0,0,v
2016-01-01 22:12:00,3.727,0.046,0,0,0,0,v
2016-01-01 22:18:00,3.766,0.036000000000000004,0,0,0,0,v
2016-01-01 22:24:00,3.812,0.043,0,0,0,0,v
2016-01-01 22:30:00,3.838,0.055999999999999994,0,0,0,0,v
2016-01-01 22:36:00,3.92,0.036000000000000004,0,0,0,0,v
2016-01-01 22:42:00,4.012,0.049,0,0,0,0,v
2016-01-01 22:48:00,4.081,0.043,0,0,0,0,v
2016-01-01 22:54:00,4.167,0.043,0,0,0,0,v
2016-01-01 23:00:00,4.216,0.059000000000000004,0,0,0,0,v
2016-01-01 23:06:00,4.294,0.043,0,0,0,0,v
2016-01-01 23:12:00,4.36,0.046,0,0,0,0,v
2016-01-01 23:18:00,4.422,0.043,0,0,0,0,v
2016-01-01 23:24:00,4.406000000000001,0.049,0,0,0,0,v
2016-01-01 23:30:00,4.498,0.055999999999999994,0,0,0,0,v
2016-01-01 23:36:00,4.553999999999999,0.059000000000000004,0,0,0,0,v
2016-01-01 23:42:00,4.629,0.046,0,0,0,0,v
2016-01-01 23:48:00,4.675,0.052000000000000005,0,0,0,0,v
2016-01-01 23:54:00,4.728,0.066,0,0,0,0,v
2016-01-02 00:00:00,4.747,0.055999999999999994,0,0,0,0,v
2016-01-02 00:06:00,4.7669999999999995,0.046,0,0,0,0,v
2016-01-02 00:12:00,4.829,0.052000000000000005,0,0,0,0,v
2016-01-02 00:18:00,4.921,0.039,0,0,0,0,v
2016-01-02 00:24:00,4.977,0.049,0,0,0,0,v
2016-01-02 00:30:00,4.977,0.059000000000000004,0,0,0,0,v
2016-01-02 00:36:00,4.99,0.052000000000000005,0,0,0,0,v
2016-01-02 00:42:00,5.042,0.055999999999999994,0,0,0,0,v
2016-01-02 00:48:00,5.121,0.075,0,0,0,0,v
2016-01-02 00:54:00,5.138,0.059000000000000004,0,0,0,0,v
2016-01-02 01:00:00,5.131,0.043,0,0,0,0,v
2016-01-02 01:06:00,5.121,0.039,0,0,0,0,v
2016-01-02 01:12:00,5.147,0.049,0,0,0,0,v
2016-01-02 01:18:00,5.18,0.052000000000000005,0,0,0,0,v
2016-01-02 01:24:00,5.23,0.055999999999999994,0,0,0,0,v
2016-01-02 01:30:00,5.223,0.033,0,0,0,0,v
2016-01-02 01:36:00,5.167000000000001,0.046,0,0,0,0,v
2016-01-02 01:42:00,5.125,0.039,0,0,0,0,v
2016-01-02 01:48:00,5.138,0.033,0,0,0,0,v
2016-01-02 01:54:00,5.184,0.033,0,0,0,0,v
2016-01-02 02:00:00,5.18,0.039,0,0,0,0,v
2016-01-02 02:06:00,5.092,0.036000000000000004,0,0,0,0,v
2016-01-02 02:12:00,5.02,0.046,0,0,0,0,v
2016-01-02 02:18:00,4.977,0.036000000000000004,0,0,0,0,v
2016-01-02 02:24:00,4.993,0.039,0,0,0,0,v
2016-01-02 02:30:00,4.987,0.039,0,0,0,0,v
2016-01-02 02:36:00,4.9110000000000005,0.062,0,0,0,0,v
2016-01-02 02:42:00,4.816,0.039,0,0,0,0,v
2016-01-02 02:48:00,4.754,0.052000000000000005,0,0,0,0,v
2016-01-02 02:54:00,4.737,0.039,0,0,0,0,v
2016-01-02 03:00:00,4.7410000000000005,0.03,0,0,0,0,v
2016-01-02 03:06:00,4.708,0.043,0,0,0,0,v
2016-01-02 03:12:00,4.603,0.055999999999999994,0,0,0,0,v
2016-01-02 03:18:00,4.504,0.046,0,0,0,0,v
2016-01-02 03:24:00,4.436,0.049,0,0,0,0,v
2016-01-02 03:30:00,4.396,0.043,0,0,0,0,v
2016-01-02 03:36:00,4.3469999999999995,0.046,0,0,0,0,v
2016-01-02 03:42:00,4.265,0.049,0,0,0,0,v
2016-01-02 03:48:00,4.1530000000000005,0.049,0,0,0,0,v
2016-01-02 03:54:00,4.055,0.043,0,0,0,0,v
2016-01-02 04:00:00,3.983,0.049,0,0,0,0,v
2016-01-02 04:06:00,3.947,0.039,0,0,0,0,v
2016-01-02 04:12:00,3.9010000000000002,0.043,0,0,0,0,v
2016-01-02 04:18:00,3.7889999999999997,0.039,0,0,0,0,v
2016-01-02 04:24:00,3.681,0.036000000000000004,0,0,0,0,v
2016-01-02 04:30:00,3.612,0.039,0,0,0,0,v
2016-01-02 04:36:00,3.5460000000000003,0.026000000000000002,0,0,0,0,v
2016-01-02 04:42:00,3.478,0.043,0,0,0,0,v
2016-01-02 04:48:00,3.409,0.033,0,0,0,0,v
2016-01-02 04:54:00,3.313,0.036000000000000004,0,0,0,0,v
2016-01-02 05:00:00,3.222,0.036000000000000004,0,0,0,0,v
2016-01-02 05:06:00,3.1660000000000004,0.039,0,0,0,0,v
2016-01-02 05:12:00,3.1069999999999998,0.039,0,0,0,0,v
2016-01-02 05:18:00,3.015,0.043,0,0,0,0,v
2016-01-02 05:24:00,2.93,0.043,0,0,0,0,v
2016-01-02 05:30:00,2.818,0.046,0,0,0,0,v
2016-01-02 05:36:00,2.736,0.033,0,0,0,0,v
2016-01-02 05:42:00,2.693,0.039,0,0,0,0,v
2016-01-02 05:48:00,2.638,0.043,0,0,0,0,v
2016-01-02 05:54:00,2.549,0.033,0,0,0,0,v
2016-01-02 06:00:00,2.447,0.039,0,0,0,0,v
2016-01-02 06:06:00,2.352,0.03,0,0,0,0,v
2016-01-02 06:12:00,2.31,0.033,0,0,0,0,v
2016-01-02 06:18:00,2.27,0.033,0,0,0,0,v
2016-01-02 06:24:00,2.211,0.026000000000000002,0,0,0,0,v
2016-01-02 06:30:00,2.155,0.026000000000000002,0,0,0,0,v
2016-01-02 06:36:00,2.093,0.036000000000000004,0,0,0,0,v
2016-01-02 06:42:00,2.0669999999999997,0.033,0,0,0,0,v
2016-01-02 06:48:00,2.0540000000000003,0.033,0,0,0,0,v
2016-01-02 06:54:00,2.063,0.023,0,0,0,0,v
2016-01-02 07:00:00,2.037,0.03,0,0,0,0,v
2016-01-02 07:06:00,1.975,0.03,0,0,0,0,v
2016-01-02 07:12:00,1.939,0.036000000000000004,0,0,0,0,v
2016-01-02 07:18:00,1.955,0.033,0,0,0,0,v
2016-01-02 07:24:00,1.995,0.033,0,0,0,0,v
2016-01-02 07:30:00,2.004,0.033,0,0,0,0,v
2016-01-02 07:36:00,2.004,0.03,0,0,0,0,v
2016-01-02 07:42:00,1.9809999999999999,0.033,0,0,0,0,v
2016-01-02 07:48:00,1.975,0.039,0,0,0,0,v
2016-01-02 07:54:00,2.0180000000000002,0.036000000000000004,0,0,0,0,v
2016-01-02 08:00:00,2.077,0.033,0,0,0,0,v
2016-01-02 08:06:00,2.123,0.03,0,0,0,0,v
2016-01-02 08:12:00,2.103,0.03,0,0,0,0,v
2016-01-02 08:18:00,2.093,0.033,0,0,0,0,v
2016-01-02 08:24:00,2.129,0.036000000000000004,0,0,0,0,v
2016-01-02 08:30:00,2.205,0.033,0,0,0,0,v
2016-01-02 08:36:00,2.287,0.033,0,0,0,0,v
2016-01-02 08:42:00,2.326,0.03,0,0,0,0,v
2016-01-02 08:48:00,2.336,0.036000000000000004,0,0,0,0,v
2016-01-02 08:54:00,2.365,0.033,0,0,0,0,v
2016-01-02 09:00:00,2.464,0.036000000000000004,0,0,0,0,v
2016-01-02 09:06:00,2.565,0.036000000000000004,0,0,0,0,v
2016-01-02 09:12:00,2.634,0.036000000000000004,0,0,0,0,v
2016-01-02 09:18:00,2.687,0.033,0,0,0,0,v
2016-01-02 09:24:00,2.73,0.033,0,0,0,0,v
2016-01-02 09:30:00,2.805,0.036000000000000004,0,0,0,0,v
2016-01-02 09:36:00,2.9330000000000003,0.033,0,0,0,0,v
2016-01-02 09:42:00,3.071,0.039,0,0,0,0,v
2016-01-02 09:48:00,3.182,0.033,0,0,0,0,v
2016-01-02 09:54:00,3.258,0.036000000000000004,0,0,0,0,v
2016-01-02 10:00:00,3.333,0.03,0,0,0,0,v
2016-01-02 10:06:00,3.432,0.039,0,0,0,0,v
2016-01-02 10:12:00,3.556,0.036000000000000004,0,0,0,0,v
2016-01-02 10:18:00,3.674,0.039,0,0,0,0,v
2016-01-02 10:24:00,3.773,0.039,0,0,0,0,v
2016-01-02 10:30:00,3.852,0.03,0,0,0,0,v
2016-01-02 10:36:00,3.92,0.033,0,0,0,0,v
2016-01-02 10:42:00,4.035,0.043,0,0,0,0,v
2016-01-02 10:48:00,4.17,0.046,0,0,0,0,v
2016-01-02 10:54:00,4.308,0.033,0,0,0,0,v
2016-01-02 11:00:00,4.4030000000000005,0.03,0,0,0,0,v
2016-01-02 11:06:00,4.478,0.039,0,0,0,0,v
2016-01-02 11:12:00,4.577,0.043,0,0,0,0,v
2016-01-02 11:18:00,4.718,0.036000000000000004,0,0,0,0,v
2016-01-02 11:24:00,4.875,0.033,0,0,0,0,v
2016-01-02 11:30:00,4.9830000000000005,0.036000000000000004,0,0,0,0,v
2016-01-02 11:36:00,5.0489999999999995,0.049,0,0,0,0,v
2016-01-02 11:42:00,5.154,0.043,0,0,0,0,v
2016-01-02 11:48:00,5.295,0.039,0,0,0,0,v
2016-01-02 11:54:00,5.436,0.033,0,0,0,0,v
2016-01-02 12:00:00,5.561,0.033,0,0,0,0,v
2016-01-02 12:06:00,5.63,0.036000000000000004,0,0,0,0,v
2016-01-02 12:12:00,5.682,0.036000000000000004,0,0,0,0,v
2016-01-02 12:18:00,5.787000000000001,0.039,0,0,0,0,v
2016-01-02 12:24:00,5.9479999999999995,0.03,0,0,0,0,v
2016-01-02 12:30:00,6.069,0.033,0,0,0,0,v
2016-01-02 12:36:00,6.135,0.033,0,0,0,0,v
2016-01-02 12:42:00,6.167999999999999,0.036000000000000004,0,0,0,0,v
2016-01-02 12:48:00,6.233,0.033,0,0,0,0,v
2016-01-02 12:54:00,6.361000000000001,0.039,0,0,0,0,v
2016-01-02 13:00:00,6.489,0.033,0,0,0,0,v
2016-01-02 13:06:00,6.545,0.033,0,0,0,0,v
2016-01-02 13:12:00,6.568,0.033,0,0,0,0,v
2016-01-02 13:18:00,6.611000000000001,0.02,0,0,0,0,v
2016-01-02 13:24:00,6.676,0.039,0,0,0,0,v
2016-01-02 13:30:00,6.752000000000001,0.033,0,0,0,0,v
2016-01-02 13:36:00,6.814,0.043,0,0,0,0,v
2016-01-02 13:42:00,6.85,0.033,0,0,0,0,v
2016-01-02 13:48:00,6.86,0.043,0,0,0,0,v
2016-01-02 13:54:00,6.903,0.039,0,0,0,0,v
2016-01-02 14:00:00,6.985,0.033,0,0,0,0,v
2016-01-02 14:06:00,7.053999999999999,0.033,0,0,0,0,v
2016-01-02 14:12:00,7.057,0.03,0,0,0,0,v
2016-01-02 14:18:00,7.024,0.03,0,0,0,0,v
2016-01-02 14:24:00,7.031000000000001,0.033,0,0,0,0,v
2016-01-02 14:30:00,7.077000000000001,0.043,0,0,0,0,v
2016-01-02 14:36:00,7.106,0.039,0,0,0,0,v
2016-01-02 14:42:00,7.119,0.036000000000000004,0,0,0,0,v
2016-01-02 14:48:00,7.08,0.036000000000000004,0,0,0,0,v
2016-01-02 14:54:00,7.05,0.036000000000000004,0,0,0,0,v
2016-01-02 15:00:00,7.063,0.046,0,0,0,0,v
2016-01-02 15:06:00,7.1,0.023,0,0,0,0,v
2016-01-02 15:12:00,7.082999999999999,0.043,0,0,0,0,v
2016-01-02 15:18:00,7.021,0.036000000000000004,0,0,0,0,v
2016-01-02 15:24:00,6.949,0.03,0,0,0,0,v
2016-01-02 15:30:00,6.912999999999999,0.039,0,0,0,0,v
2016-01-02 15:36:00,6.912999999999999,0.023,0,0,0,0,v
2016-01-02 15:42:00,6.87,0.026000000000000002,0,0,0,0,v
2016-01-02 15:48:00,6.801,0.043,0,0,0,0,v
2016-01-02 15:54:00,6.722,0.033,0,0,0,0,v
2016-01-02 16:00:00,6.653,0.039,0,0,0,0,v
2016-01-02 16:06:00,6.584,0.043,0,0,0,0,v
2016-01-02 16:12:00,6.539,0.043,0,0,0,0,v
2016-01-02 16:18:00,6.476,0.055999999999999994,0,0,0,0,v
2016-01-02 16:24:00,6.391,0.039,0,0,0,0,v
2016-01-02 16:30:00,6.296,0.033,0,0,0,0,v
2016-01-02 16:36:00,6.21,0.046,0,0,0,0,v
2016-01-02 16:42:00,6.132000000000001,0.036000000000000004,0,0,0,0,v
2016-01-02 16:48:00,6.06,0.046,0,0,0,0,v
2016-01-02 16:54:00,5.974,0.066,0,0,0,0,v
2016-01-02 17:00:00,5.869,0.059000000000000004,0,0,0,0,v
2016-01-02 17:06:00,5.771,0.049,0,0,0,0,v
2016-01-02 17:12:00,5.702000000000001,0.043,0,0,0,0,v
2016-01-02 17:18:00,5.653,0.049,0,0,0,0,v
2016-01-02 17:24:00,5.581,0.069,0,0,0,0,v
2016-01-02 17:30:00,5.472,0.046,0,0,0,0,v
2016-01-02 17:36:00,5.331,0.062,0,0,0,0,v
2016-01-02 17:42:00,5.226,0.049,0,0,0,0,v
